fn	sample_name	id	idz	group	title	author	year	l	num_lines
corpus/NotSonnets/Z300233942.txt	NotSonnets	c20-american/am22059/Z300233942	Z300233942	1925-1949	IT IS NOT WISE.	Olson, Ted, 1899-1981	1928	A certain square of leaf and loam,	34
corpus/NotSonnets/Z300208345.txt	NotSonnets	c20-american/am20026/Z300208345	Z300208345	1925-1949	AS THE GREAT HORSE ROTS ON THE HILL	Plutzik, Hyam, 1911-1962.	1959	As the great horse rots on the hill	36
corpus/NotSonnets/Z400234583.txt	NotSonnets	c20-american/am22065/Z400234583	Z400234583	1925-1949	THIS NIGHT ONLY	Rexroth, Kenneth, 1905-	1968	Moonlight    now    on Malibu	21
corpus/NotSonnets/Z400205841.txt	NotSonnets	c20-american/am20019/Z400205841	Z400205841	1925-1949	A Letter, on FISHING GROUNDS [of, THE GULF OF MAINE] by Walter H. Rich	Olson, Charles, 1910-1970.	1987	If the marine features	100
corpus/NotSonnets/Z300596930.txt	NotSonnets	c20-english/ep20078/Z300596930	Z300596930	1925-1949	Dear Peter	Bell, Martin, 1918-1978.	1988	As you are the worst Jonah I know I address this letter to you.	68
corpus/NotSonnets/Z400254430.txt	NotSonnets	c20-american/am23033/Z400254430	Z400254430	1925-1949	[30. [Foster excellence. If I do not]]	Goodman, Paul, 1911-1972	1973	Foster excellence. If I do not	15
corpus/NotSonnets/Z300577181.txt	NotSonnets	c20-english/ep84001/Z300577181	Z300577181	1925-1949	The death of a cat (1966)	MacNeice, Louis, 1907-1963	1966	Since then, those months ago, these rooms miss something,	136
corpus/NotSonnets/Z300577338.txt	NotSonnets	c20-english/ep84001/Z300577338	Z300577338	1925-1949	Soap suds (1966)	MacNeice, Louis, 1907-1963	1966	This brand of soap has the same smell as once in the big	16
corpus/NotSonnets/Z300603643.txt	NotSonnets	c20-english/ep30079/Z300603643	Z300603643	1925-1949	A MINER READS WORDSWORTH	Jones, Glyn, 1905-	1996	My first day down my boss was struck	18
corpus/NotSonnets/Z400249776.txt	NotSonnets	c20-american/am22206/Z400249776	Z400249776	1925-1949	THE ANSWER	Everson, William, 1912-1994	1999	The bruise is not there,	59
corpus/NotSonnets/Z200204769.txt	NotSonnets	c20-american/am20019/Z200204769	Z200204769	1925-1949	Name&hyphen;Day Night	Olson, Charles, 1910-1970.	1987	What it is to look into a human eye	42
corpus/NotSonnets/Z400246831.txt	NotSonnets	c20-american/am22171/Z400246831	Z400246831	1925-1949	Darkling Summer, Ominous Dusk, Rumorous Rain	Schwartz, Delmore, 1913-1966	1989	A tattering of rain and then the reign	22
corpus/NotSonnets/Z300220820.txt	NotSonnets	c20-american/am20114/Z300220820	Z300220820	1925-1949	Red Clay Blues	Hughes, Langston, 1902-1967.	1995	I miss that red clay, Lawd, I	29
corpus/NotSonnets/Z400303911.txt	NotSonnets	c20-english/ep17001/Z400303911	Z400303911	1925-1949	BODIES ENTRANCED	Graves, Robert, 1895-1985	1999	Where poems, love also;	15
corpus/NotSonnets/Z300599785.txt	NotSonnets	c20-english/ep20143/Z300599785	Z300599785	1925-1949	Breughel	Smith, Stevie, 1902-1971	1975	The ages blaspheme	24
corpus/NotSonnets/Z300234322.txt	NotSonnets	c20-american/am22065/Z300234322	Z300234322	1925-1949	ADONIS IN WINTER	Rexroth, Kenneth, 1905-	1968	Persephone awaits him in the dim boudoir,	21
corpus/NotSonnets/Z300218261.txt	NotSonnets	c20-american/am20103/Z300218261	Z300218261	1925-1949	A Modest Funeral	Shapiro, Karl Jay, 1913-	1978	Death passed by on fervid rubber wheels.	22
corpus/NotSonnets/Z400249691.txt	NotSonnets	c20-american/am22206/Z400249691	Z400249691	1925-1949	WHO SEES THROUGH THE LENS	Everson, William, 1912-1994	1999	Who sees, through the searching lens on the mountain,	24
corpus/NotSonnets/Z300370367.txt	NotSonnets	c20-american/am20048/Z300370367	Z300370367	1925-1949	WEEK END BID I	Wheelwright, John, 1897-1940	1971	on the pasture, with a bed of pansies                                  2	15
corpus/NotSonnets/Z400210165.txt	NotSonnets	c20-american/am20029/Z400210165	Z400210165	1925-1949	“WHEN HE BEGAN TO WITNESS”	Rukeyser, Muriel, 1913-	1978	When he began to witness, it was not to a journey,	19
corpus/NotSonnets/Z300306465.txt	NotSonnets	c20-english/ep41001/Z300306465	Z300306465	1925-1949	Ironies of the Self	Watkins, Vernon Phillips, 1906-1967	1986	When hostile circumstance	64
corpus/NotSonnets/Z300303283.txt	NotSonnets	c20-english/ep17001/Z300303283	Z300303283	1925-1949	THE QUIET GLADES OF EDEN	Graves, Robert, 1895-1985	1999	All such proclivities are tabulated—	24
corpus/NotSonnets/Z300203041.txt	NotSonnets	c20-american/am20008/Z300203041	Z300203041	1925-1949	MAN OF LETTERS	Miles, Josephine, 1911-1985	1983	He had a reading eye which used to find	16
corpus/NotSonnets/Z300582602.txt	NotSonnets	c20-english/ep20124/Z300582602	Z300582602	1925-1949	ABECEDARIAN	Coffey, Brian, 1905-	1991	I'm an Ass.	104
corpus/NotSonnets/Z300221035.txt	NotSonnets	c20-american/am20114/Z300221035	Z300221035	1925-1949	Life Is Fine	Hughes, Langston, 1902-1967.	1995	I went down to the river,	41
corpus/NotSonnets/Z400225803.txt	NotSonnets	c20-american/am20126/Z400225803	Z400225803	1925-1949	THE DIATRIBE AGAINST THE OLD GODS	Merton, Thomas, 1915-1968	1977	Zeus is snake no longer, nor swan, nor eagle	70
corpus/NotSonnets/Z300210022.txt	NotSonnets	c20-american/am20029/Z300210022	Z300210022	1925-1949	A CERTAIN MUSIC	Rukeyser, Muriel, 1913-	1978	Never to hear, I know in myself complete	19
corpus/NotSonnets/Z400210220.txt	NotSonnets	c20-american/am20029/Z400210220	Z400210220	1925-1949	[Lilienthal said  :  I heard him saying words like these]	Rukeyser, Muriel, 1913-	1978	Lilienthal said  :  I heard him saying words like these.	36
corpus/NotSonnets/Z300249645.txt	NotSonnets	c20-american/am22206/Z300249645	Z300249645	1925-1949	SEED	Everson, William, 1912-1994	1999	Some seed in me,	32
corpus/NotSonnets/Z400250131.txt	NotSonnets	c20-american/am22206/Z400250131	Z400250131	1925-1949	SIN IS THE WILL IN ACTION	Everson, William, 1912-1994	1999	Sin is the will in action, shunning God.	51
corpus/NotSonnets/Z300303080.txt	NotSonnets	c20-english/ep17001/Z300303080	Z300303080	1925-1949	THE GRUDGE	Graves, Robert, 1895-1985	1999	Judging the gift, his eye of greed	18
corpus/NotSonnets/Z300359885.txt	NotSonnets	c20-american/am30048/Z300359885	Z300359885	1925-1949	THE VISITOR	Laughlin, James, 1914-	1998	When I closed my eyes I could see	23
corpus/NotSonnets/Z200567348.txt	NotSonnets	c20-english/ep20005/Z200567348	Z200567348	1925-1949	The Cascade	Rickword, Edgell, 1898-	1991	Lovers may find similitudes	28
corpus/NotSonnets/Z300609474.txt	NotSonnets	c20-english/fa0303/Z300609474	Z300609474	1925-1949	Dialogues of Gog and Magog: II	Barker, George, 1913-1991	1987	Upon a hill I heard them talking	32
corpus/NotSonnets/Z300360103.txt	NotSonnets	c20-american/am30048/Z300360103	Z300360103	1925-1949	DE CONTEMPTU MORTIS	Laughlin, James, 1914-	1998	What is consciousness that it	22
corpus/NotSonnets/Z300254097.txt	NotSonnets	c20-american/am23033/Z300254097	Z300254097	1925-1949	30.	Goodman, Paul, 1911-1972	1973	The Northern Crown, nearby Arcturus	14
corpus/NotSonnets/Z300554254.txt	NotSonnets	modern/car4201/Z300554254	Z300554254	1925-1949	Marriage and Death	Scovell, E. J., 1907-	1988	We are not dovetailed but opened to each other	14
corpus/NotSonnets/Z200671041.txt	NotSonnets	english-ed2/ep2557/Z200671041	Z200671041	1925-1949	HIS LAST WILL AND TESTAMENT	Gouldsbury, Cullen, d. 1916.	1914	And set a stone that'll save my skin from the slinking jackal crew:	28
corpus/NotSonnets/Z200581538.txt	NotSonnets	c20-english/ep20119/Z200581538	Z200581538	1925-1949	Lusty Juventus	Madge, Charles, 1912-	1994	The sea is an acre of dull glass, the land is a table	20
corpus/NotSonnets/Z300252677.txt	NotSonnets	c20-american/am23028/Z300252677	Z300252677	1925-1949	City Under Snow	Ginsberg, Louis, 1895-1976	1937	Under dazzling wonder bowed,	22
corpus/NotSonnets/Z300307320.txt	NotSonnets	c20-english/ep50001/Z300307320	Z300307320	1925-1949	DUNEDIN	Curnow, Allen, 1911-	1997	Is it window or mirror the enormous	14
corpus/NotSonnets/Z200601875.txt	NotSonnets	c20-english/ep30033/Z200601875	Z200601875	1925-1949	RAPE OF THE SABINES	Davies, Hugh Sykes, 1909-	2000	the moon now	51
corpus/NotSonnets/Z200600871.txt	NotSonnets	c20-english/ep20151/Z200600871	Z200600871	1925-1949	Gwladus Ddu	Thomas, R. S. (Ronald Stuart), 1913-	1990	It was an old white&hyphen;friar who wrote	16
corpus/NotSonnets/Z300554334.txt	NotSonnets	modern/car4201/Z300554334	Z300554334	1925-1949	A Web of Mist	Scovell, E. J., 1907-	1988	A web of mist is over sea and land.	16
corpus/NotSonnets/Z300244942.txt	NotSonnets	c20-american/am22158/Z300244942	Z300244942	1925-1949	RIVER ROAD	Kunitz, Stanley, 1905-	1995	That year of the cloud, when my marriage failed,	53
corpus/NotSonnets/Z300306319.txt	NotSonnets	c20-english/ep41001/Z300306319	Z300306319	1925-1949	First Joy	Watkins, Vernon Phillips, 1906-1967	1986	First joy through eye and limb	30
corpus/NotSonnets/Z400210526.txt	NotSonnets	c20-american/am20029/Z400210526	Z400210526	1925-1949	BOYS IN THE BRANCHES	Rukeyser, Muriel, 1913-	1978	Blue in the green trees, what are they climbing?	45
corpus/Sonnets/Z300134424.txt	Sonnets	modern/car2902/Z300134424	Z300134424	1950-1974	On Jupiter (1990)	Morgan, Edwin, 1920-	1990	Scotland was found on Jupiter. That's true.	14
corpus/Sonnets/Z300134385.txt	Sonnets	modern/car2902/Z300134385	Z300134385	1950-1974	The Picts (1990)	Morgan, Edwin, 1920-	1990	Names as from outer space, names without roots:	14
corpus/Sonnets/Z300134425.txt	Sonnets	c20-english/car2902/Z300134425	Z300134425	1950-1974	Clydegrad (1990)	Morgan, Edwin, 1920-	1990	It was so fine we lingered there for hours.	14
corpus/Sonnets/Z300367059.txt	Sonnets	c20-american/am30095/Z300367059	Z300367059	1950-1974	The south orange sonnets	Lally, Michael, 1942-	1996	In books it was the Lackawanna Valley.	299
corpus/Sonnets/Z300134385.txt	Sonnets	c20-english/car2902/Z300134385	Z300134385	1950-1974	The Picts (1990)	Morgan, Edwin, 1920-	1990	Names as from outer space, names without roots:	14
corpus/Sonnets/Z300134398.txt	Sonnets	modern/car2902/Z300134398	Z300134398	1950-1974	The Ticket (1990)	Morgan, Edwin, 1920-	1990	‘There are two rivers: how can a drop go	14
corpus/Sonnets/Z300222786.txt	Sonnets	c20-american/am20117/Z300222786	Z300222786	1950-1974	SONNET 18	Kelly, Robert, 1935-	1969	When they look they'll find it beautiful	17
corpus/Sonnets/Z300134409.txt	Sonnets	modern/car2902/Z300134409	Z300134409	1950-1974	1983 (1990)	Morgan, Edwin, 1920-	1983	‘A parrot Edward Lear drew has just died.’	14
corpus/Sonnets/Z300134379.txt	Sonnets	c20-english/car2902/Z300134379	Z300134379	1950-1974	Post&hyphen;Glacial (1990)	Morgan, Edwin, 1920-	1990	The glaciers melt slowly in the sun.	14
corpus/Sonnets/Z200223376.txt	Sonnets	c20-american/am20117/Z200223376	Z200223376	1950-1974	A SONNET FOR TED BERRIGAN'S SONNETS REPRINTED, INSTEAD ALAS OF THE REVIEW I PROMISED	Kelly, Robert, 1935-	1969	It must be the whole world dont you think,	14
corpus/Sonnets/Z300244772.txt	Sonnets	c20-american/am22156/Z300244772	Z300244772	1950-1974	Prothalamion	Kumin, Maxine, 1925-	1996	The far court opens for us all July.	14
corpus/Sonnets/Z300134400.txt	Sonnets	c20-english/car2902/Z300134400	Z300134400	1950-1974	Caledonian Antisyzygy (1990)	Morgan, Edwin, 1920-	1990	—Knock knock.—Who's there?—Doctor.—Doctor Who?—No,	14
corpus/Sonnets/Z300222770.txt	Sonnets	c20-american/am20117/Z300222770	Z300222770	1950-1974	SONNET 2	Kelly, Robert, 1935-	1969	Now squelch cad comfort, now pad the rock	23
corpus/Sonnets/Z300134381.txt	Sonnets	modern/car2902/Z300134381	Z300134381	1950-1974	The Ring of Brodgar (1990)	Morgan, Edwin, 1920-	1990	‘If those stones could speak—’ Do not wish too loud.	14
corpus/Sonnets/Z300363632.txt	Sonnets	c20-american/am30068/Z300363632	Z300363632	1950-1974	Pre&hyphen;Petrarchan Sonnet	Palmer, Michael, 1943-	1995	Someone identical with Dante	14
corpus/Sonnets/Z300371774.txt	Sonnets	c20-american/am30151/Z300371774	Z300371774	1950-1974	TWO SONNETS: 1980	Rothenberg, Jerome, 1931-	1980	it is better to receive	29
corpus/Sonnets/Z300134426.txt	Sonnets	modern/car2902/Z300134426	Z300134426	1950-1974	A Golden Age (1990)	Morgan, Edwin, 1920-	1990	That must have been a time of happiness.	14
corpus/Sonnets/Z200224213.txt	Sonnets	c20-american/am20117/Z200224213	Z200224213	1950-1974	The Berlin Sonnets	Kelly, Robert, 1935-	1969	As if it were hard to begin. But one has already begun,	191
corpus/Sonnets/Z300134417.txt	Sonnets	modern/car2902/Z300134417	Z300134417	1950-1974	Computer Error: Neutron Strike (1990)	Morgan, Edwin, 1920-	1990	No one was left to hear the long All Clear.	14
corpus/Sonnets/Z300134422.txt	Sonnets	modern/car2902/Z300134422	Z300134422	1950-1974	A Scottish Japanese Print (1990)	Morgan, Edwin, 1920-	1990	Lighter and lighter, not eternity,	14
corpus/Sonnets/Z300134392.txt	Sonnets	c20-english/car2902/Z300134392	Z300134392	1950-1974	Theory of the Earth (1990)	Morgan, Edwin, 1920-	1990	James Hutton that true son of fire who said	14
corpus/Sonnets/Z300134424.txt	Sonnets	c20-english/car2902/Z300134424	Z300134424	1950-1974	On Jupiter (1990)	Morgan, Edwin, 1920-	1990	Scotland was found on Jupiter. That's true.	14
corpus/Sonnets/Z300134422.txt	Sonnets	c20-english/car2902/Z300134422	Z300134422	1950-1974	A Scottish Japanese Print (1990)	Morgan, Edwin, 1920-	1990	Lighter and lighter, not eternity,	14
corpus/Sonnets/Z300222779.txt	Sonnets	c20-american/am20117/Z300222779	Z300222779	1950-1974	SONNET 11	Kelly, Robert, 1935-	1969	There was bitter tea in my memory,	23
corpus/Sonnets/Z200579973.txt	Sonnets	c20-english/ep20105/Z200579973	Z200579973	1950-1974	A Tolerable Wisdom	Mahon, Derek, 1941-	1999	You keep the cold from the body, the cold from the mind.	14
corpus/Sonnets/Z300134389.txt	Sonnets	c20-english/car2902/Z300134389	Z300134389	1950-1974	At Stirling Castle, 1507 (1990)	Morgan, Edwin, 1920-	1507	Damian, D'Amiens, Damiano—	14
corpus/Sonnets/Z300222780.txt	Sonnets	c20-american/am20117/Z300222780	Z300222780	1950-1974	SONNET 12	Kelly, Robert, 1935-	1969	Am I asleep? Your words would never show it,	22
corpus/Sonnets/Z300134415.txt	Sonnets	c20-english/car2902/Z300134415	Z300134415	1950-1974	After Fallout (1990)	Morgan, Edwin, 1920-	1990	A giant gannet buzzed our glinty probe.	14
corpus/Sonnets/Z300134403.txt	Sonnets	modern/car2902/Z300134403	Z300134403	1950-1974	Seferis on Eigg (1990)	Morgan, Edwin, 1920-	1990	The isles of Scotland! the isles of Scotland!	14
corpus/Sonnets/Z300134387.txt	Sonnets	c20-english/car2902/Z300134387	Z300134387	1950-1974	Memento (1990)	Morgan, Edwin, 1920-	1990	over the cliff&hyphen;top and into the mist	14
corpus/Sonnets/Z300134397.txt	Sonnets	c20-english/car2902/Z300134397	Z300134397	1950-1974	1893 (1990)	Morgan, Edwin, 1920-	1893	A Slav philosopher in Stronachlachar:	14
corpus/Sonnets/Z200223022.txt	Sonnets	c20-american/am20117/Z200223022	Z200223022	1950-1974	First Jewish Sonnet	Kelly, Robert, 1935-	1969	Who is it who comes to me from the Sabbath	14
corpus/Sonnets/Z300298554.txt	Sonnets	c20-american/da22057/Z300298554	Z300298554	1950-1974	SUNFLOWER SONNET NUMBER ONE	Jordan, June, 1936-	1985	But if I tell you how my heart swings wide	15
corpus/Sonnets/Z300134408.txt	Sonnets	c20-english/car2902/Z300134408	Z300134408	1950-1974	Not the Burrell Collection (1990)	Morgan, Edwin, 1920-	1990	The Buenos Aires Vase, one mile across,	14
corpus/Sonnets/Z300134397.txt	Sonnets	modern/car2902/Z300134397	Z300134397	1950-1974	1893 (1990)	Morgan, Edwin, 1920-	1893	A Slav philosopher in Stronachlachar:	14
corpus/Sonnets/Z200223563.txt	Sonnets	c20-american/am20117/Z200223563	Z200223563	1950-1974	Sonnet 18	Kelly, Robert, 1935-	1969	When they look they'll find it beautiful	17
corpus/Sonnets/Z300134391.txt	Sonnets	c20-english/car2902/Z300134391	Z300134391	1950-1974	Lady Grange on St Kilda (1990)	Morgan, Edwin, 1920-	1990	‘They say I'm mad, but who would not be mad	14
corpus/Sonnets/Z300606185.txt	Sonnets	c20-english/ep30127/Z300606185	Z300606185	1950-1974	Routine Day Sonnet	Ramanujan, A. K., 1929-	1999	For me a perfectly ordinary	14
corpus/Sonnets/Z300134414.txt	Sonnets	c20-english/car2902/Z300134414	Z300134414	1950-1974	The Target (1990)	Morgan, Edwin, 1920-	1990	Then they were running with fire in their hair,	14
corpus/Sonnets/Z300134416.txt	Sonnets	c20-english/car2902/Z300134416	Z300134416	1950-1974	The Age of Heracleum (1990)	Morgan, Edwin, 1920-	1990	The jungle of Gleneagles was a long	14
corpus/Sonnets/Z300134407.txt	Sonnets	modern/car2902/Z300134407	Z300134407	1950-1974	After a Death (1990)	Morgan, Edwin, 1920-	1990	A writer needs nothing but a table.	14
corpus/Sonnets/Z300134419.txt	Sonnets	c20-english/car2902/Z300134419	Z300134419	1950-1974	The Desert (1990)	Morgan, Edwin, 1920-	1990	There was a time when everything was sand.	14
corpus/Sonnets/Z400134338.txt	Sonnets	c20-english/car2902/Z400134338	Z400134338	1950-1974	6 [‘I want to see a sonnet with a rose.’] (1990)	Morgan, Edwin, 1920-	1990	‘I want to see a sonnet with a rose.’	14
corpus/Sonnets/Z300134426.txt	Sonnets	c20-english/car2902/Z300134426	Z300134426	1950-1974	A Golden Age (1990)	Morgan, Edwin, 1920-	1990	That must have been a time of happiness.	14
corpus/Sonnets/Z300134413.txt	Sonnets	c20-english/car2902/Z300134413	Z300134413	1950-1974	The Norn (2) (1990)	Morgan, Edwin, 1920-	1990	But was it art? We asked the French, who said	14
corpus/Sonnets/Z300134395.txt	Sonnets	c20-english/car2902/Z300134395	Z300134395	1950-1974	Peter Guthrie Tait, Topologist (1990)	Morgan, Edwin, 1920-	1990	Leith dock's lashed spars roped the young heart of Tait.	14
corpus/Sonnets/Z300134381.txt	Sonnets	c20-english/car2902/Z300134381	Z300134381	1950-1974	The Ring of Brodgar (1990)	Morgan, Edwin, 1920-	1990	‘If those stones could speak—’ Do not wish too loud.	14
corpus/Sonnets/Z300134406.txt	Sonnets	c20-english/car2902/Z300134406	Z300134406	1950-1974	Gangs (1990)	Morgan, Edwin, 1920-	1990	Naw naw, there's nae big wurds here, there ye go.	14
corpus/Sonnets/Z300134392.txt	Sonnets	modern/car2902/Z300134392	Z300134392	1950-1974	Theory of the Earth (1990)	Morgan, Edwin, 1920-	1990	James Hutton that true son of fire who said	14
corpus/Sonnets/Z300134412.txt	Sonnets	modern/car2902/Z300134412	Z300134412	1950-1974	The Norn (1) (1990)	Morgan, Edwin, 1920-	1990	It was high summer, and the sun was hot.	14
corpus/NotSonnets/Z300560285.txt	NotSonnets	faber/fa1301/Z300560285	Z300560285	1950-1974	A Rival (1983)	Hughes, Ted, 1930-1998	1983	The cormorant, commissar of the hard sea,	20
corpus/NotSonnets/Z300367246.txt	NotSonnets	c20-american/am30097/Z300367246	Z300367246	1950-1974	Crosswinds	Marshall, Jack, 1936-	1986	In Kivu province Hutu vassals turn	159
